16:59:34.617 | 0f 2f 0e 34 1b 56 1d 45 18 c5 1a ec 1a ae 1f a2  |  -97 CRC error
16:59:34.876 | 0f ff fe 40 22 e9 2a d7 18 01 1f a7 18 c0 2f e5  |  -73 CRC error
16:59:35.393 | 0f 32 0e 58 1a cf 26 a7 1f 07 19 d3 1e 40 29 e5  |  -99 CRC error
16:59:35.645 | 0f 33 0e 64 2c a2 16 1e 2c 11 20 80 14 06 25 9f  |  -96 CRC error
16:59:36.167 | 0f 35 0e 7c 1f 6f 1c d5 25 f8 1f 9d 21 e0 27 04  |  -95 CRC error
16:59:36.420 | 4f 36 8e a8 25 09 24 9b 27 99 2a 50 26 81 25 b5  |  -99 CRC error
16:59:37.470 | 0f 3a 4e b8 24 72 28 04 0f a0 20 97 1d 0b 1b 23  | -100 CRC error
16:59:38.505 | 0f 3e 0e e8 2d 22 28 33 29 83 22 a5 23 b4 17 57  |  -99 CRC error
16:59:38.765 | 0f 3f 0e f4 22 75 22 a9 5b 51 2a aa a5 6b 55 95  |  -98 CRC error
16:59:39.023 | bd 41 2b 00 15 d4 1b 08 24 99 19 59 1d e7 ff db  |  -96 CRC error
16:59:39.278 | 0f 41 0f 0c 20 00 22 23 14 47 21 d5 16 5d 16 ab  | -100 CRC error
16:59:39.540 | 2d 4a ab 58 27 5d 20 b7 16 f6 20 f4 1c 9e 25 56  |  -94 CRC error
16:59:40.835 | 0f 47 0f 54 2a d7 14 89 1f 19 5e 10 1f b5 1f 1b  | -101 CRC error
16:59:41.097 | 0f 48 0f 60 25 d1 1e c4 17 38 27 36 27 dc 14 9d  | -100 CRC error
16:59:41.355 | 0f 49 0f 6c 23 1e 12 d1 1b a4 2b 56 5c bf 28 eb  |  -99 CRC error
16:59:41.613 | 0f 4a ab 6a 9a ea 9c a9 37 67 57 ab 2a b4 a9 44  | -104 CRC error
16:59:42.125 | 0f 4c 0f 90 1a 88 1a f6 1a 32 20 85 2b 62 2e d7  | -100 CRC error
16:59:44.466 | 0f 55 4f fc 24 f8 58 ab 1e 0b 22 3a 57 aa 16 59  | -101 CRC error
16:59:44.984 | 0f 57 10 14 19 49 26 b2 24 98 15 c1 1f 89 30 e2  | -101 CRC error
16:59:45.229 | 0f 58 14 20 1a 99 20 1c 27 ff 7e ad ae ae b5 d5  | -101 CRC error
16:59:47.321 | 0f 60 10 80 19 fc 16 6f 1e a2 24 f6 2a 42 26 b2  |  -99 CRC error
16:59:47.579 | 0f 61 10 8c 29 6a 1d bd 21 37 24 97 1c 6e 11 67  |  -97 CRC error
16:59:47.837 | 4d 42 12 9a 1d 99 18 4e a6 af 2e 9d 2d 24 9e ca  | -102 CRC error
16:59:49.128 | 4b 67 10 d4 1c 5b 17 97 16 bb 2d bb 1d da 14 73  |  -99 CRC error
16:59:49.392 | 2f 68 10 e0 98 01 27 b7 22 f4 24 e9 1e 4f 21 fd  | -101 CRC error
16:59:51.465 | 0d 70 51 40 2a ab 18 23 28 5a 24 14 2b 41 27 ff  |  -99 CRC error
16:59:52.751 | 0f 75 11 7c 21 6f 1f 4c 15 ea 1e ab 15 d8 2c 6a  | -100 CRC error
16:59:53.020 | 0f 76 11 88 22 c3 23 42 20 1d 19 f2 ae 70 16 e3  |  -99 CRC error
16:59:54.823 | 0f 5d 11 5c 24 eb 28 7b 21 85 2c 5c 1b 45 56 e4  | -103 CRC error
16:59:55.094 | 0f 7e 11 e8 12 b6 17 4c 2b d1 22 07 1e e8 1b 26  |  -99 CRC error
16:59:55.607 | 0f 80 12 00 21 98 32 1e 1e 50 15 bb 19 d7 1c 62  |  -99 CRC error
16:59:55.857 | 0f 81 12 0c 16 b8 29 56 14 f1 28 fb 21 39 21 79  |  -94 CRC error
16:59:56.126 | 0f 82 12 18 21 a0 1d af 1b 6b 2d d2 19 3b 20 75  |  -98 CRC error
16:59:56.390 | 0f 83 12 24 29 72 1d 45 21 b5 13 15 16 ad 1b 2a  |  -98 CRC error
